items,support,ordered_statistics,length
frozenset({'관광지'}),0.00029670750382848393,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'관광지'}), confidence=0.00029670750382848393, lift=1.0)]",1
frozenset({'관람'}),0.00015553215926493108,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'관람'}), confidence=0.00015553215926493108, lift=1.0)]",1
frozenset({'관리'}),0.00035652756508422663,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'관리'}), confidence=0.00035652756508422663, lift=1.0)]",1
frozenset({'관리자'}),0.00016749617151607963,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'관리자'}), confidence=0.00016749617151607963, lift=1.0)]",1
frozenset({'관심'}),0.0002081738131699847,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'관심'}), confidence=0.0002081738131699847, lift=1.0)]",1
frozenset({'괌'}),0.00022013782542113324,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'괌'}), confidence=0.00022013782542113324, lift=1.0)]",1
frozenset({'광'}),0.00011246171516079633,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'광'}), confidence=0.00011246171516079633, lift=1.0)]",1
frozenset({'광고'}),0.00022253062787136295,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'광고'}), confidence=0.00022253062787136295, lift=1.0)]",1
frozenset({'광명'}),0.00022731623277182236,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'광명'}), confidence=0.00022731623277182236, lift=1.0)]",1
frozenset({'광안대교'}),0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'광안대교'}), confidence=0.0001052833078101072, lift=1.0)]",1
frozenset({'광주'}),0.00016988897396630933,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'광주'}), confidence=0.00016988897396630933, lift=1.0)]",1
frozenset({'교감'}),0.00016988897396630933,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'교감'}), confidence=0.00016988897396630933, lift=1.0)]",1
frozenset({'교복'}),0.00019860260336906584,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'교복'}), confidence=0.00019860260336906584, lift=1.0)]",1
frozenset({'교육'}),0.00013878254211332312,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'교육'}), confidence=0.00013878254211332312, lift=1.0)]",1
frozenset({'교통'}),0.00012203292496171516,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'교통'}), confidence=0.00012203292496171516, lift=1.0)]",1
frozenset({'교환'}),0.00020338820826952528,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'교환'}), confidence=0.00020338820826952528, lift=1.0)]",1
frozenset({'구'}),0.0010647970903522204,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구'}), confidence=0.0010647970903522204, lift=1.0)]",1
frozenset({'구간'}),0.00017706738131699848,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구간'}), confidence=0.00017706738131699848, lift=1.0)]",1
frozenset({'구경'}),0.001734781776416539,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구경'}), confidence=0.001734781776416539, lift=1.0)]",1
frozenset({'구나'}),0.00019381699846860644,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구나'}), confidence=0.00019381699846860644, lift=1.0)]",1
frozenset({'구두'}),0.00020338820826952528,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구두'}), confidence=0.00020338820826952528, lift=1.0)]",1
frozenset({'구매'}),0.10859494640122512,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구매'}), confidence=0.10859494640122512, lift=1.0)]",1
frozenset({'구명'}),0.00010049770290964777,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구명'}), confidence=0.00010049770290964777, lift=1.0)]",1
frozenset({'구명조끼'}),0.0016797473200612558,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구명조끼'}), confidence=0.0016797473200612558, lift=1.0)]",1
frozenset({'구분'}),0.00011485451761102603,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구분'}), confidence=0.00011485451761102603, lift=1.0)]",1
frozenset({'구성'}),0.008166634762633997,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구성'}), confidence=0.008166634762633997, lift=1.0)]",1
frozenset({'구이'}),0.00015074655436447167,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구이'}), confidence=0.00015074655436447167, lift=1.0)]",1
frozenset({'구입'}),0.00369927258805513,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'구입'}), confidence=0.00369927258805513, lift=1.0)]",1
frozenset({'국내'}),0.00036370597243491577,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'국내'}), confidence=0.00036370597243491577, lift=1.0)]",1
frozenset({'국룰'}),0.000131604134762634,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'국룰'}), confidence=0.000131604134762634, lift=1.0)]",1
frozenset({'국제'}),0.00014835375191424196,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'국제'}), confidence=0.00014835375191424196, lift=1.0)]",1
frozenset({'국화'}),0.00040438361408882083,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'국화'}), confidence=0.00040438361408882083, lift=1.0)]",1
frozenset({'군'}),0.00025124425727411946,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'군'}), confidence=0.00025124425727411946, lift=1.0)]",1
frozenset({'군데'}),0.0002344946401225115,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'군데'}), confidence=0.0002344946401225115, lift=1.0)]",1
frozenset({'군용'}),0.00010289050535987749,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'군용'}), confidence=0.00010289050535987749, lift=1.0)]",1
frozenset({'군인'}),0.00011006891271056662,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'군인'}), confidence=0.00011006891271056662, lift=1.0)]",1
frozenset({'굳이'}),0.00012681852986217457,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'굳이'}), confidence=0.00012681852986217457, lift=1.0)]",1
frozenset({'굿'}),0.009473104900459418,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'굿'}), confidence=0.009473104900459418, lift=1.0)]",1
frozenset({'굿굿'}),0.0047305704441041345,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'굿굿'}), confidence=0.0047305704441041345, lift=1.0)]",1
frozenset({'굿굿굿'}),0.0011820444104134764,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'굿굿굿'}), confidence=0.0011820444104134764, lift=1.0)]",1
frozenset({'궁'}),0.00012203292496171516,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'궁'}), confidence=0.00012203292496171516, lift=1.0)]",1
frozenset({'궁금'}),0.0003995980091883614,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'궁금'}), confidence=0.0003995980091883614, lift=1.0)]",1
frozenset({'권'}),0.00016988897396630933,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'권'}), confidence=0.00016988897396630933, lift=1.0)]",1
frozenset({'귀'}),0.0004546324655436447,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'귀'}), confidence=0.0004546324655436447, lift=1.0)]",1
frozenset({'귀요미'}),0.00011246171516079633,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'귀요미'}), confidence=0.00011246171516079633, lift=1.0)]",1
frozenset({'규'}),0.0002727794793261868,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'규'}), confidence=0.0002727794793261868, lift=1.0)]",1
frozenset({'규모'}),0.0001292113323124043,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'규모'}), confidence=0.0001292113323124043, lift=1.0)]",1
frozenset({'규정'}),0.00016510336906584992,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'규정'}), confidence=0.00016510336906584992, lift=1.0)]",1
frozenset({'귤'}),0.00019860260336906584,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'귤'}), confidence=0.00019860260336906584, lift=1.0)]",1
frozenset({'그'}),0.0012729709035222052,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그'}), confidence=0.0012729709035222052, lift=1.0)]",1
frozenset({'그거'}),0.000263208269525268,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그거'}), confidence=0.000263208269525268, lift=1.0)]",1
frozenset({'그것'}),0.00015074655436447167,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그것'}), confidence=0.00015074655436447167, lift=1.0)]",1
frozenset({'그게'}),0.00019381699846860644,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그게'}), confidence=0.00019381699846860644, lift=1.0)]",1
frozenset({'그날'}),0.00014117534456355282,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그날'}), confidence=0.00014117534456355282, lift=1.0)]",1
frozenset({'그냥'}),0.0016845329249617152,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그냥'}), confidence=0.0016845329249617152, lift=1.0)]",1
frozenset({'그네'}),0.0001076761102603369,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그네'}), confidence=0.0001076761102603369, lift=1.0)]",1
frozenset({'그대로'}),0.0002392802450229709,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그대로'}), confidence=0.0002392802450229709, lift=1.0)]",1
frozenset({'그동안'}),0.00017706738131699848,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그동안'}), confidence=0.00017706738131699848, lift=1.0)]",1
frozenset({'그때'}),0.00024645865237366005,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그때'}), confidence=0.00024645865237366005, lift=1.0)]",1
frozenset({'그랜드'}),0.0005982006125574272,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그랜드'}), confidence=0.0005982006125574272, lift=1.0)]",1
frozenset({'그린'}),0.00015074655436447167,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그린'}), confidence=0.00015074655436447167, lift=1.0)]",1
frozenset({'그림'}),0.00036370597243491577,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'그림'}), confidence=0.00036370597243491577, lift=1.0)]",1
frozenset({'근무'}),0.00011964012251148545,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'근무'}), confidence=0.00011964012251148545, lift=1.0)]",1
frozenset({'근처'}),0.000543166156202144,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'근처'}), confidence=0.000543166156202144, lift=1.0)]",1
frozenset({'글'}),0.00040677641653905056,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'글'}), confidence=0.00040677641653905056, lift=1.0)]",1
frozenset({'글램핑'}),0.000131604134762634,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'글램핑'}), confidence=0.000131604134762634, lift=1.0)]",1
frozenset({'금'}),0.0009642993874425728,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'금'}), confidence=0.0009642993874425728, lift=1.0)]",1
frozenset({'금방'}),0.00040677641653905056,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'금방'}), confidence=0.00040677641653905056, lift=1.0)]",1
frozenset({'금빛'}),0.00010289050535987749,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'금빛'}), confidence=0.00010289050535987749, lift=1.0)]",1
frozenset({'금액'}),0.0016653905053598775,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'금액'}), confidence=0.0016653905053598775, lift=1.0)]",1
frozenset({'금요일'}),0.0004785604900459418,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'금요일'}), confidence=0.0004785604900459418, lift=1.0)]",1
frozenset({'금제'}),0.002012346860643185,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'금제'}), confidence=0.002012346860643185, lift=1.0)]",1
frozenset({'급'}),0.0007728751914241961,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'급'}), confidence=0.0007728751914241961, lift=1.0)]",1
frozenset({'기'}),0.0011581163859111791,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기'}), confidence=0.0011581163859111791, lift=1.0)]",1
frozenset({'기간'}),0.0020697741194486982,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기간'}), confidence=0.0020697741194486982, lift=1.0)]",1
frozenset({'기구'}),0.00016031776416539051,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기구'}), confidence=0.00016031776416539051, lift=1.0)]",1
frozenset({'기네'}),0.00014356814701378255,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기네'}), confidence=0.00014356814701378255, lift=1.0)]",1
frozenset({'기념'}),0.0016223200612557427,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기념'}), confidence=0.0016223200612557427, lift=1.0)]",1
frozenset({'기념일'}),0.00038284839203675346,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기념일'}), confidence=0.00038284839203675346, lift=1.0)]",1
frozenset({'기대'}),0.023506891271056662,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기대'}), confidence=0.023506891271056662, lift=1.0)]",1
frozenset({'기도'}),0.0003445635528330781,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기도'}), confidence=0.0003445635528330781, lift=1.0)]",1
frozenset({'기본'}),0.0002919218989280245,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기본'}), confidence=0.0002919218989280245, lift=1.0)]",1
frozenset({'기분'}),0.0016558192955589586,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기분'}), confidence=0.0016558192955589586, lift=1.0)]",1
frozenset({'기억'}),0.000863801684532925,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기억'}), confidence=0.000863801684532925, lift=1.0)]",1
frozenset({'기업'}),0.0001292113323124043,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기업'}), confidence=0.0001292113323124043, lift=1.0)]",1
frozenset({'기여'}),0.00011246171516079633,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기여'}), confidence=0.00011246171516079633, lift=1.0)]",1
frozenset({'기운'}),0.00011246171516079633,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기운'}), confidence=0.00011246171516079633, lift=1.0)]",1
frozenset({'기원'}),0.00044266845329249616,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기원'}), confidence=0.00044266845329249616, lift=1.0)]",1
frozenset({'기장'}),0.0004737748851454824,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기장'}), confidence=0.0004737748851454824, lift=1.0)]",1
frozenset({'기전'}),0.0002847434915773354,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기전'}), confidence=0.0002847434915773354, lift=1.0)]",1
frozenset({'기절'}),0.00019620980091883614,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기절'}), confidence=0.00019620980091883614, lift=1.0)]",1
frozenset({'기존'}),0.0005240237366003062,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기존'}), confidence=0.0005240237366003062, lift=1.0)]",1
frozenset({'기준'}),0.0005670941807044411,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기준'}), confidence=0.0005670941807044411, lift=1.0)]",1
frozenset({'기차'}),0.00016988897396630933,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기차'}), confidence=0.00016988897396630933, lift=1.0)]",1
frozenset({'기프트'}),0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기프트'}), confidence=0.0001052833078101072, lift=1.0)]",1
frozenset({'기프티콘'}),0.000131604134762634,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기프티콘'}), confidence=0.000131604134762634, lift=1.0)]",1
frozenset({'기한'}),0.00028235068912710565,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기한'}), confidence=0.00028235068912710565, lift=1.0)]",1
frozenset({'기회'}),0.002012346860643185,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'기회'}), confidence=0.002012346860643185, lift=1.0)]",1
